product_id,product_name,actual_price,percent_discount
553,For ASUS TUF A15 F17 FX506 FA506 FX706 FA706 FA506IU FA506IV FX506L FX706LI laptop SATA Hard Drive HDD SSD Connector Flex Cable ,50.97,0
554,SATA Hard Drive HDD Connector Cable For Acer 5 AN515-45-56-57 AN517-41-53 AN517-54 Hard Disk Port Hard Disk Cable ,43.53,35
555,1/5/10/20 Pcs Webcam Cover Laptop Camera Cover For Macbook Tablet iPad PC Mobile Phone Slider Anti Spy Lenses Privacy Sticker ,34.19,53
556,NEW Laptop LCD Cable For Acer E5-476 E5-475G K40-10 TMP249-MG TX40-G2 K40-10 N16Q1 30pin DD0Z8VLC012 DD0Z8VLC010 DD0Z8VLC002 ,79.46,0
557,"Original I/O Board USB HDMI SD Card Reader For Macbook Pro Retina 15"" A1398 2012-2015 Year 820-3071-A 820-3547-A 820-5482-A ",112.71,0
558,100PCS CM flat head screw suitable laptop hinge screw ssd screws Hard disk bracket screws Screen axis screw ,25.33,0
559,FOR  Acer 5742G 5552G 5741G 5251 NV59C 5733 5551G laptop speaker ,35.65,0
560,New CPU Fan For HP 15-DU 15-DW 15s-du 250 G8 TPN-C139 Cooling Fan L52034-001 DC28000N6F0 DFS5K12114464N Laptop ,142,10
561,FOR UX560UX Q534UX UX560UA USB Audio SD Card Reader Port Board with Cable UX560UX_IO test good free shipping ,292.54,0
562,New FP530 UHD EDP CABLE for Lenovo ThinkPad p53 UHD 3840 * 2160 4K LCD screen cable DC02C00FW10 5C10S73178 ,139.3,0
563,"New Laptop A1278 Left and Right Speaker For MacBook Pro 13"" Early/Late 2011 Mid A1278 Speaker 2012 Year Replacement ",99.41,6
564,"New A1407 Thunderbolt Display Cable for 27"" Display 922-9941 All-In-One assembly 2011 2016 Year MC914 ",1582.85,0
565,New For ASUS UX310 UX310U RX310 RX310U U310U Hinges Shaft Cover Notebook ,185.21,0
566,New Laptop Fix Speaker for ACER Aspire 5536 5738 5338 5538 5542 5740 5740G MS2265 Built-in Speaker  JV50-L 23.40536.002 ,163.05,0
567,2 In 1 SD TF Memory Card OTG Adapter USB C to SD/TF Card Reader For Huawei Xiaomi iphone Macbook Laptop Data Transfer Converter ,34.51,33
568,Essager 8-in-1 USB Hub With Disk Storage Function USB Type-c to HDMI-Compatible Laptop Dock Station For Macbook Pro Air M1 M2 ,1104.01,58
569,Laptop Lan-case Card Buckle Cover Caps for ASUS k56 k56c k56cm s56 a56c S550C R505C A46C E46C K46C S46C E46 K46 New ,181.1,0
570,1Pc Battery Cable For Latitude 7470 E7470 Battery Line 049W6G 49W6G DC020029500 Laptop New Battery Cable ,15.19,0
571,New Laptop Power switch board for HP 13-A 13-AC 15-U 14-A DA0Y62PB6B0 ,57.65,0
572,Laptop Cpu Cooling Fan for HP 6033B0043801 14-AF 14-AC 14-AD 14-AF110NR 14-AF180NR 813507-001 EF60070S1-C180-S9A NS55B00-14M05 ,105.09,0
573,Laptop Bottom case For ACER For Aspire 5733 5250 Base Cover D Case Black ,203.08,0
574,New original Camera for lenovo thinkbook 14s-IWL IML ARE Webcam board 01HW046 SC20F27085 ,151.45,0
575,New Original Laptop CPU GPU Cooling Fan For DELL Precision 7530 M7530 7540 P74F ,303.94,0
576,NEW Original CPU GPU Cooling Fan For Lenovo Y9000X R9000X 2021 S7-15ACH6 5F10S13971 12V ,387.84,0
577,For Dell G3 3500 G5 5500 450.0K705.0001 Laptop DC Power Jack Charging Cable 0PRV65 ,45.91,0
578,SEC 8G 2RX8 PC3 12800S DDR3 8GB 1600Mhz Laptop Memory 8G PC3 12800S 1600 MHZ Notebook Module SODIMM RAM ,110.65,0
579,Core 2 Duo T9300 SLAQG SLAYY CPU Laptop Processor 2.5 GHz Dual Core Dual Thread 6M 35W Socket P Laptop Processor For GL40 ,125.06,0
580,Battery Flex Cable For Dell Latitude 13 5300 2-IN-1 E5300 P97G laptop Battery Cable Connector Line Replace 0G0PMP 450.0G305.0021 ,28.33,0
581,New GENUINE For Dell Precision 3520 Latitude 5580 5590 5591 L&R SPEAKER SET ASSEMBLY - 0YYM2 00YYM2 ,149.43,0
582,"SATA HDD Hard Drive Connector Adapter Cable HS460 for Lenovo IdeaPad 3-14ADA6,3-14ALC6, 3-14ITL6 V14 G2-ITL V14 5C10S30217 ",53.66,0
583,"Laptop A1932 Headphone Audio Jack Board with Flex Cable 820-01124-A/04 821-01528-A For MacBook Air 13"" EMC3184 2018 2019 ",38.43,0
584,NEW Shell For Lenovo Z51 Z51-70 V4000 500-15 Y50C LCD Top Case/Bezel Cover/Palmrest Upper Case/Bottom Base Cover ,238.03,0
585,New For Acer E1-410 hdd cable hdd connector cable ,32.61,0
586,SATA Connector Hard Drive Cable Interface ForLenovo-ThinkPad S3 GEN2 L14 E14 Gen12 Notebook Hard Drive Adapter NBX0001HY10 ,19.94,0
587,New laptop for Acer Aspire 5741G 5742G 5552G 5551 5552 5251 5250 5252 5741 5742 5733 5336 5736 Built-in Speaker PK23000DC00 ,109.23,0
588,"Original A2337 Audio Jack Board with Flex Cable 821-03452-01 for Macbook Air 13"" A2337 M1 Headphone Jack Board Late 2020 Year ",448.94,0
589,1pc Hard Drive Interface Cable For Dell Latitude 5550 E5550 Laptop SATA Hard Drive HDD Connector Flex Cable DC02C007700 0KGM7G ,25.17,0
590,2020M CPU SR0U1 SR184 2.4 GHz Dual-Core Dual-Thread Laptop Processors 2M 35W Socket G2 / rPGA988B ,51.45,0
